Run,Assay Type,BioProject,BioSample,Center Name,Collection_Date,Consent,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,Sample_name,Sequencing_method,SRA Study,Submitter_Id,DATASTORE filetype,DATASTORE provider,DATASTORE region,AvgSpotLen,Bases,Bytes
ERR2017763,WGS,PRJEB21528,SAMEA104142422,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077345,SAMEA104142422,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001211-18,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142422,ZSL429,Illumina,ERP023788,ZSL429,"sra,fastq","s3,ena","s3.us-east-1,ena",196,6839131230,5135188069
ERR2017764,WGS,PRJEB21528,SAMEA104142423,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077346,SAMEA104142423,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001212-19,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142423,ZSL430,Illumina,ERP023788,ZSL430,"fastq,sra","s3,ena","ena,s3.us-east-1",197,6754598414,5011103661
ERR2017765,WGS,PRJEB21528,SAMEA104142475,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077347,SAMEA104142475,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001260-20,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142475,ZSL431,Illumina,ERP023788,ZSL431,"sra,fastq","s3,ena","s3.us-east-1,ena",195,5551089472,4404001477
ERR2017766,WGS,PRJEB21528,SAMEA104142476,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077348,SAMEA104142476,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001261-21,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142476,ZSL432,Illumina,ERP023788,ZSL432,"sra,fastq","s3,ena","ena,s3.us-east-1",194,5893903128,4686867528
ERR2017767,WGS,PRJEB21528,SAMEA104142424,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077349,SAMEA104142424,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001213-22,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142424,ZSL433,Illumina,ERP023788,ZSL433,"sra,fastq","s3,ena","s3.us-east-1,ena",197,5580769072,4141943216
ERR2017768,WGS,PRJEB21528,SAMEA104142425,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077350,SAMEA104142425,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001214-23,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142425,ZSL435,Illumina,ERP023788,ZSL435,"fastq,sra","ena,s3","ena,s3.us-east-1",196,5751791674,4319925420
ERR2017769,WGS,PRJEB21528,SAMEA104142426,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077351,SAMEA104142426,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001215-24,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142426,ZSL436,Illumina,ERP023788,ZSL436,"sra,fastq","s3,ena","ena,s3.us-east-1",196,6112680228,4596505000
ERR2017770,WGS,PRJEB21528,SAMEA104142427,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077352,SAMEA104142427,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001216-25,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142427,ZSL437,Illumina,ERP023788,ZSL437,"fastq,sra","ena,s3","ena,s3.us-east-1",197,5974429072,4463815902
ERR2017771,WGS,PRJEB21528,SAMEA104142428,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077353,SAMEA104142428,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001217-26,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142428,ZSL439,Illumina,ERP023788,ZSL439,"sra,fastq","s3,ena","ena,s3.us-east-1",197,5062436714,3774953011
ERR2017772,WGS,PRJEB21528,SAMEA104142473,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077354,SAMEA104142473,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001218-27,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142473,ZSL444,Illumina,ERP023788,ZSL444,"fastq,sra","ena,s3","s3.us-east-1,ena",194,4079473584,3266099591
ERR2017773,WGS,PRJEB21528,SAMEA104142429,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077355,SAMEA104142429,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001219-31,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142429,ZSL446,Illumina,ERP023788,ZSL446,"sra,fastq","ena,s3","ena,s3.us-east-1",197,5022263228,3631800997
ERR2017774,WGS,PRJEB21528,SAMEA104142430,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077356,SAMEA104142430,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001220-32,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142430,ZSL450,Illumina,ERP023788,ZSL450,"sra,fastq","s3,ena","ena,s3.us-east-1",198,5659082812,4066401420
ERR2017775,WGS,PRJEB21528,SAMEA104142431,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077357,SAMEA104142431,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001221-33,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142431,ZSL452,Illumina,ERP023788,ZSL452,"sra,fastq","s3,ena","ena,s3.us-east-1",197,5474152078,3941848874
ERR2017776,WGS,PRJEB21528,SAMEA104142432,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077358,SAMEA104142432,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001222-34,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142432,ZSL453,Illumina,ERP023788,ZSL453,"fastq,sra","s3,ena","ena,s3.us-east-1",197,5761170844,4199087450
ERR2017777,WGS,PRJEB21528,SAMEA104142433,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077359,SAMEA104142433,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001223-35,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142433,ZSL454,Illumina,ERP023788,ZSL454,"sra,fastq","ena,s3","s3.us-east-1,ena",197,4498862736,3271364838
ERR2017778,WGS,PRJEB21528,SAMEA104142434,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077360,SAMEA104142434,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001224-37,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142434,ZSL466,Illumina,ERP023788,ZSL466,"sra,fastq","ena,s3","s3.us-east-1,ena",198,4980503860,3563899569
ERR2017779,WGS,PRJEB21528,SAMEA104142435,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077361,SAMEA104142435,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001225-39,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142435,ZSL467,Illumina,ERP023788,ZSL467,"fastq,sra","ena,s3","ena,s3.us-east-1",197,5022936820,3670386266
ERR2017780,WGS,PRJEB21528,SAMEA104142436,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077362,SAMEA104142436,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001226-41,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142436,ZSL468,Illumina,ERP023788,ZSL468,"fastq,sra","ena,s3","ena,s3.us-east-1",197,5420059566,4021631966
ERR2017781,WGS,PRJEB21528,SAMEA104142437,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077363,SAMEA104142437,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001227-43,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142437,ZSL475,Illumina,ERP023788,ZSL475,"sra,fastq","ena,s3","s3.us-east-1,ena",196,5140918658,3817718575
ERR2017782,WGS,PRJEB21528,SAMEA104142438,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077364,SAMEA104142438,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001228-45+1,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142438,ZSL477,Illumina,ERP023788,ZSL477,"sra,fastq","ena,s3","s3.us-east-1,ena",199,7701337576,4850630792
ERR2017784,WGS,PRJEB21528,SAMEA104142440,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077366,SAMEA104142440,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001230-47,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142440,ZSL479,Illumina,ERP023788,ZSL479,"sra,fastq","ena,s3","ena,s3.us-east-1",197,5758477872,4230370314
ERR2017785,WGS,PRJEB21528,SAMEA104142441,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077367,SAMEA104142441,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001231-56,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142441,ZSL480,Illumina,ERP023788,ZSL480,"sra,fastq","s3,ena","s3.us-east-1,ena",198,5489319660,3950015703
ERR2017786,WGS,PRJEB21528,SAMEA104142442,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077368,SAMEA104142442,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001232-57,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142442,ZSL482,Illumina,ERP023788,ZSL482,"sra,fastq","s3,ena","ena,s3.us-east-1",197,5385422186,3863094750
ERR2017787,WGS,PRJEB21528,SAMEA104142443,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077369,SAMEA104142443,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001233-64,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142443,ZSL487,Illumina,ERP023788,ZSL487,fastq,ena,ena,,,
ERR2017788,WGS,PRJEB21528,SAMEA104142444,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077370,SAMEA104142444,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001234-66,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142444,ZSL488,Illumina,ERP023788,ZSL488,"fastq,sra","s3,ena","s3.us-east-1,ena",197,5472936020,3949152155
ERR2017789,WGS,PRJEB21528,SAMEA104142445,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077371,SAMEA104142445,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001235-74,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142445,ZSL490,Illumina,ERP023788,ZSL490,"sra,fastq","ena,s3","ena,s3.us-east-1",197,5332292512,3846180362
ERR2017790,WGS,PRJEB21528,SAMEA104142446,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077372,SAMEA104142446,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001236-75,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142446,ZSL492,Illumina,ERP023788,ZSL492,"fastq,sra","s3,ena","ena,s3.us-east-1",198,5568972910,3964077525
ERR2017791,WGS,PRJEB21528,SAMEA104142455,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077373,SAMEA104142455,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001237-79,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142455,ZSL495,Illumina,ERP023788,ZSL495,"fastq,sra","ena,s3","ena,s3.us-east-1",195,5014413776,3904601109
ERR2017792,WGS,PRJEB21528,SAMEA104142474,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077374,SAMEA104142474,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001238-80,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142474,ZSL496,Illumina,ERP023788,ZSL496,"fastq,sra","ena,s3","s3.us-east-1,ena",194,4563552034,3658290330
ERR2017793,WGS,PRJEB21528,SAMEA104142456,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077375,SAMEA104142456,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001239-81,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142456,ZSL497,Illumina,ERP023788,ZSL497,"sra,fastq","s3,ena","ena,s3.us-east-1",195,5437633266,4252632576
ERR2017794,WGS,PRJEB21528,SAMEA104142457,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077376,SAMEA104142457,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001240-84,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142457,ZSL501,Illumina,ERP023788,ZSL501,"fastq,sra","s3,ena","ena,s3.us-east-1",195,5621509142,4400916163
ERR2017795,WGS,PRJEB21528,SAMEA104142447,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077377,SAMEA104142447,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001241-87,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142447,ZSL503,Illumina,ERP023788,ZSL503,"sra,fastq","s3,ena","s3.us-east-1,ena",197,4364772974,3141310010
ERR2017796,WGS,PRJEB21528,SAMEA104142458,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077378,SAMEA104142458,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001242-88,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142458,ZSL505,Illumina,ERP023788,ZSL505,"fastq,sra","s3,ena","ena,s3.us-east-1",194,5207328998,4098957222
ERR2017797,WGS,PRJEB21528,SAMEA104142461,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077379,SAMEA104142461,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001243-89,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142461,ZSL506,Illumina,ERP023788,ZSL506,"sra,fastq","ena,s3","s3.us-east-1,ena",195,5148578414,3996163112
ERR2017798,WGS,PRJEB21528,SAMEA104142459,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077380,SAMEA104142459,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001244-90,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142459,ZSL510,Illumina,ERP023788,ZSL510,"fastq,sra","s3,ena","ena,s3.us-east-1",195,6117152282,4789153082
ERR2017799,WGS,PRJEB21528,SAMEA104142462,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077381,SAMEA104142462,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001245-93,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142462,ZSL512,Illumina,ERP023788,ZSL512,"sra,fastq","ena,s3","ena,s3.us-east-1",196,5377160000,4156035375
ERR2017800,WGS,PRJEB21528,SAMEA104142460,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077382,SAMEA104142460,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001246-94,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142460,ZSL515,Illumina,ERP023788,ZSL515,"fastq,sra","s3,ena","s3.us-east-1,ena",195,6313124138,4954682067
ERR2017801,WGS,PRJEB21528,SAMEA104142463,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077383,SAMEA104142463,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001247-95,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142463,ZSL516,Illumina,ERP023788,ZSL516,"fastq,sra","ena,s3","s3.us-east-1,ena",195,6211924742,4800869606
ERR2017802,WGS,PRJEB21528,SAMEA104142464,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077384,SAMEA104142464,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001248-102,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142464,ZSL517,Illumina,ERP023788,ZSL517,"sra,fastq","s3,ena","ena,s3.us-east-1",195,5735153502,4449425501
ERR2017803,WGS,PRJEB21528,SAMEA104142465,BEIJING GENOME INSTITUTE,2013,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077385,SAMEA104142465,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001249-104,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142465,ZSL520,Illumina,ERP023788,ZSL520,"sra,fastq","ena,s3","ena,s3.us-east-1",195,4229831216,3294129858
