cazy_family	phylum	meanCopyNumber	prevalence
GT39	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT39	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT39	Bacteria phylum incertae sedis	0	0
GT39		0.10782865583456426	0.10723781388478582
GT4	Proteobacteria	4.288408913213448	0.9005082095387021
GT4	Firmicutes	4.444140808175542	0.9252785278851284
GT4	Candidatus Melainabacteria	2.7142857142857144	0.9285714285714286
GT4	Chloroflexi	7.657556270096463	1
GT4	Actinobacteria	3.071064139941691	0.9311224489795918
GT4	Spirochaetes	5.291666666666667	0.9940476190476191
GT4	Lentisphaerae	13.794871794871796	1
GT4	Euryarchaeota	4.13939393939394	0.9939393939393939
GT4	Fusobacteria	5.831818181818182	0.9727272727272728
GT4	Synergistetes	3.392857142857143	0.9642857142857143
GT4	Tenericutes	3.5027322404371586	0.994535519125683
GT4	Fibrobacteres	7	1
GT4	Elusimicrobia	4.0394736842105265	1
GT4	Verrucomicrobia	15.182262569832401	0.9979050279329609
GT4	Bacteroidetes	12.304528217711354	0.9999553870176221
GT4	Bacteria phylum [Firmicutes/Actinobacteria]	7.555555555555555	1
GT4	Bacteria phylum [Proteobacteria/Firmicutes]	3.3417721518987342	1
GT4	Bacteria phylum incertae sedis	5.870857142857143	0.9668571428571429
GT4		5.521122599704579	0.9335302806499262
GT41	Proteobacteria	0.048670836591086786	0.04124315871774824
GT41	Firmicutes	0.005578642691978074	0.001875717542810019
GT41	Candidatus Melainabacteria	0	0
GT41	Chloroflexi	0	0
GT41	Actinobacteria	0	0
GT41	Spirochaetes	0	0
GT41	Lentisphaerae	0	0
GT41	Euryarchaeota	0	0
GT41	Fusobacteria	0	0
GT41	Synergistetes	0	0
GT41	Tenericutes	0	0
GT41	Fibrobacteres	0	0
GT41	Elusimicrobia	0	0
GT41	Verrucomicrobia	0	0
GT41	Bacteroidetes	0	0
GT41	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT41	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT41	Bacteria phylum incertae sedis	0	0
GT41		0.0014771048744460856	0.0011816838995568684
GT42	Proteobacteria	0.02560594214229867	0.0214034401876466
GT42	Firmicutes	1.616997881732774e-5	1.6169978817327748e-5
GT42	Candidatus Melainabacteria	0	0
GT42	Chloroflexi	0	0
GT42	Actinobacteria	0	0
GT42	Spirochaetes	0.005952380952380952	0.005952380952380952
GT42	Lentisphaerae	0	0
GT42	Euryarchaeota	0	0
GT42	Fusobacteria	0	0
GT42	Synergistetes	0	0
GT42	Tenericutes	0	0
GT42	Fibrobacteres	0	0
GT42	Elusimicrobia	0	0
GT42	Verrucomicrobia	0	0
GT42	Bacteroidetes	0	0
GT42	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT42	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT42	Bacteria phylum incertae sedis	0	0
GT42		0	0
GT44	Proteobacteria	0.048377638780297105	0.034890539483971854
GT44	Firmicutes	0.002829746293032356	0.001665507818184758
GT44	Candidatus Melainabacteria	0	0
GT44	Chloroflexi	0	0
GT44	Actinobacteria	0	0
GT44	Spirochaetes	0	0
GT44	Lentisphaerae	0	0
GT44	Euryarchaeota	0	0
GT44	Fusobacteria	0	0
GT44	Synergistetes	0	0
GT44	Tenericutes	0	0
GT44	Fibrobacteres	0	0
GT44	Elusimicrobia	0	0
GT44	Verrucomicrobia	0	0
GT44	Bacteroidetes	0	0
GT44	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT44	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT44	Bacteria phylum incertae sedis	0	0
GT44		0.00029542097488921716	2.954209748892171e-4
GT45	Proteobacteria	0.008991399530883503	0.008893666927286943
GT45	Firmicutes	3.23399576346555e-5	3.2339957634655497e-5
GT45	Candidatus Melainabacteria	0	0
GT45	Chloroflexi	0	0
GT45	Actinobacteria	0	0
GT45	Spirochaetes	0	0
GT45	Lentisphaerae	0	0
GT45	Euryarchaeota	0	0
GT45	Fusobacteria	0	0
GT45	Synergistetes	0	0
GT45	Tenericutes	0	0
GT45	Fibrobacteres	0	0
GT45	Elusimicrobia	0	0
GT45	Verrucomicrobia	0	0
GT45	Bacteroidetes	0	0
GT45	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT45	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT45	Bacteria phylum incertae sedis	0	0
GT45		2.954209748892171e-4	2.954209748892171e-4
GT5	Proteobacteria	0.6513878029710711	0.6397576231430805
GT5	Firmicutes	1.066264573193409	0.8671312840580179
GT5	Candidatus Melainabacteria	1.1428571428571428	1
GT5	Chloroflexi	0.19131832797427653	0.19131832797427653
GT5	Actinobacteria	0.47758746355685133	0.4754008746355685
GT5	Spirochaetes	1.6964285714285714	1
GT5	Lentisphaerae	1	1
GT5	Euryarchaeota	0.00404040404040404	0.00404040404040404
GT5	Fusobacteria	0.9681818181818181	0.9545454545454546
GT5	Synergistetes	0.5714285714285714	0.5714285714285714
GT5	Tenericutes	0.08743169398907104	0.08743169398907104
GT5	Fibrobacteres	2	1
GT5	Elusimicrobia	1	1
GT5	Verrucomicrobia	0.07611731843575419	0.07611731843575419
GT5	Bacteroidetes	0.5044389917465982	0.5010037921035021
GT5	Bacteria phylum [Firmicutes/Actinobacteria]	0.7777777777777778	0.6666666666666666
GT5	Bacteria phylum [Proteobacteria/Firmicutes]	1.0063291139240507	0.9936708860759493
GT5	Bacteria phylum incertae sedis	1.552	0.8891428571428571
GT5		0.8242245199409158	0.7122599704579025
GT50	Proteobacteria	3.9093041438623924e-4	3.9093041438623924e-4
GT50	Firmicutes	0	0
GT50	Candidatus Melainabacteria	0	0
GT50	Chloroflexi	0	0
GT50	Actinobacteria	1.8221574344023323e-4	1.8221574344023323e-4
GT50	Spirochaetes	0	0
GT50	Lentisphaerae	0	0
GT50	Euryarchaeota	0.024242424242424242	0.020202020202020204
GT50	Fusobacteria	0	0
GT50	Synergistetes	0	0
GT50	Tenericutes	0	0
GT50	Fibrobacteres	0	0
GT50	Elusimicrobia	0	0
GT50	Verrucomicrobia	0	0
GT50	Bacteroidetes	0	0
GT50	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT50	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT50	Bacteria phylum incertae sedis	0	0
GT50		5.908419497784342e-4	2.954209748892171e-4
GT51	Proteobacteria	2.8012118842845974	0.9873924941360438
GT51	Firmicutes	1.5197192891677311	0.960529081706903
GT51	Candidatus Melainabacteria	0.8571428571428571	0.8571428571428571
GT51	Chloroflexi	2.562700964630225	0.9919614147909968
GT51	Actinobacteria	1.5052842565597668	0.9431486880466472
GT51	Spirochaetes	1.3869047619047619	0.875
GT51	Lentisphaerae	0.2564102564102564	0.2564102564102564
GT51	Euryarchaeota	0.010101010101010102	0.010101010101010102
GT51	Fusobacteria	1.7227272727272727	0.9954545454545455
GT51	Synergistetes	1.3928571428571428	0.9285714285714286
GT51	Tenericutes	2.1147540983606556	0.9344262295081968
GT51	Fibrobacteres	2	1
GT51	Elusimicrobia	1.7763157894736843	0.9868421052631579
GT51	Verrucomicrobia	2.7814245810055866	0.9155027932960894
GT51	Bacteroidetes	2.273834485835378	0.9793888021414232
GT51	Bacteria phylum [Firmicutes/Actinobacteria]	0.8888888888888888	0.8888888888888888
GT51	Bacteria phylum [Proteobacteria/Firmicutes]	2.7468354430379747	0.9936708860759493
GT51	Bacteria phylum incertae sedis	2.9725714285714284	0.944
GT51		1.6528803545051698	0.9382570162481536
GT52	Proteobacteria	0.009089132134480062	0.008991399530883503
GT52	Firmicutes	2.4254968225991626e-4	2.1020972462526075e-4
GT52	Candidatus Melainabacteria	0	0
GT52	Chloroflexi	0	0
GT52	Actinobacteria	0	0
GT52	Spirochaetes	0	0
GT52	Lentisphaerae	0	0
GT52	Euryarchaeota	0	0
GT52	Fusobacteria	0	0
GT52	Synergistetes	0	0
GT52	Tenericutes	0	0
GT52	Fibrobacteres	0	0
GT52	Elusimicrobia	0	0
GT52	Verrucomicrobia	0	0
GT52	Bacteroidetes	4.907428061565916e-4	4.907428061565915e-4
GT52	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT52	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT52	Bacteria phylum incertae sedis	0.001142857142857143	0.001142857142857143
GT52		2.954209748892171e-4	2.954209748892171e-4
GT53	Proteobacteria	0	0
GT53	Firmicutes	0	0
GT53	Candidatus Melainabacteria	0	0
GT53	Chloroflexi	0	0
GT53	Actinobacteria	0.008017492711370262	0.00619533527696793
GT53	Spirochaetes	0	0
GT53	Lentisphaerae	0	0
GT53	Euryarchaeota	0	0
GT53	Fusobacteria	0	0
GT53	Synergistetes	0	0
GT53	Tenericutes	0	0
GT53	Fibrobacteres	0	0
GT53	Elusimicrobia	0	0
GT53	Verrucomicrobia	0	0
GT53	Bacteroidetes	0	0
GT53	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT53	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT53	Bacteria phylum incertae sedis	0	0
GT53		0	0
GT56	Proteobacteria	0.45973416731821737	0.4581704456606724
GT56	Firmicutes	0	0
GT56	Candidatus Melainabacteria	0	0
GT56	Chloroflexi	0	0
GT56	Actinobacteria	0	0
GT56	Spirochaetes	0	0
GT56	Lentisphaerae	0	0
GT56	Euryarchaeota	0	0
GT56	Fusobacteria	0	0
GT56	Synergistetes	0	0
GT56	Tenericutes	0	0
GT56	Fibrobacteres	0	0
GT56	Elusimicrobia	0	0
GT56	Verrucomicrobia	0	0
GT56	Bacteroidetes	0	0
GT56	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT56	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT56	Bacteria phylum incertae sedis	0	0
GT56		0.011521418020679469	0.011225997045790252
GT57	Proteobacteria	3.9093041438623924e-4	3.9093041438623924e-4
GT57	Firmicutes	7.599890044144041e-4	7.599890044144043e-4
GT57	Candidatus Melainabacteria	0	0
GT57	Chloroflexi	0	0
GT57	Actinobacteria	0	0
GT57	Spirochaetes	0	0
GT57	Lentisphaerae	0	0
GT57	Euryarchaeota	0	0
GT57	Fusobacteria	0	0
GT57	Synergistetes	0	0
GT57	Tenericutes	0	0
GT57	Fibrobacteres	0	0
GT57	Elusimicrobia	0	0
GT57	Verrucomicrobia	0	0
GT57	Bacteroidetes	0	0
GT57	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT57	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT57	Bacteria phylum incertae sedis	0	0
GT57		8.862629246676514e-4	8.862629246676514e-4
GT59	Proteobacteria	0	0
GT59	Firmicutes	8.084989408663876e-5	8.084989408663875e-5
GT59	Candidatus Melainabacteria	0	0
GT59	Chloroflexi	0	0
GT59	Actinobacteria	0	0
GT59	Spirochaetes	0	0
GT59	Lentisphaerae	0	0
GT59	Euryarchaeota	0	0
GT59	Fusobacteria	0	0
GT59	Synergistetes	0	0
GT59	Tenericutes	0	0
GT59	Fibrobacteres	0	0
GT59	Elusimicrobia	0	0
GT59	Verrucomicrobia	0	0
GT59	Bacteroidetes	0	0
GT59	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT59	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT59	Bacteria phylum incertae sedis	0	0
GT59		0	0
GT6	Proteobacteria	0.004593432369038311	0.004104769351055512
GT6	Firmicutes	0.052811150817392426	0.03982665782707825
GT6	Candidatus Melainabacteria	0	0
GT6	Chloroflexi	0.001607717041800643	0.001607717041800643
GT6	Actinobacteria	0	0
GT6	Spirochaetes	0.08333333333333333	0.03571428571428571
GT6	Lentisphaerae	0	0
GT6	Euryarchaeota	0	0
GT6	Fusobacteria	0	0
GT6	Synergistetes	0	0
GT6	Tenericutes	0	0
GT6	Fibrobacteres	0	0
GT6	Elusimicrobia	0	0
GT6	Verrucomicrobia	0.1920391061452514	0.18854748603351956
GT6	Bacteroidetes	0.05554316306045059	0.05389248271246933
GT6	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT6	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT6	Bacteria phylum incertae sedis	0.024	0.022857142857142857
GT6		0.03840472673559823	0.03249630723781388
GT60	Proteobacteria	0.003127443315089914	0.003127443315089914
GT60	Firmicutes	0.013922351761719192	0.013922351761719192
GT60	Candidatus Melainabacteria	0	0
GT60	Chloroflexi	0	0
GT60	Actinobacteria	0	0
GT60	Spirochaetes	0	0
GT60	Lentisphaerae	0	0
GT60	Euryarchaeota	0	0
GT60	Fusobacteria	0	0
GT60	Synergistetes	0	0
GT60	Tenericutes	0	0
GT60	Fibrobacteres	0	0
GT60	Elusimicrobia	0	0
GT60	Verrucomicrobia	0	0
GT60	Bacteroidetes	0	0
GT60	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT60	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT60	Bacteria phylum incertae sedis	0	0
GT60		0.007680945347119645	0.007680945347119645
GT66	Proteobacteria	0.09783033620015637	0.09353010164190774
GT66	Firmicutes	0.01408405154989247	0.014051711592257814
GT66	Candidatus Melainabacteria	0	0
GT66	Chloroflexi	0	0
GT66	Actinobacteria	0	0
GT66	Spirochaetes	0	0
GT66	Lentisphaerae	0.28205128205128205	0.28205128205128205
GT66	Euryarchaeota	1.004040404040404	0.9838383838383838
GT66	Fusobacteria	0	0
GT66	Synergistetes	0	0
GT66	Tenericutes	0.01639344262295082	0.01639344262295082
GT66	Fibrobacteres	0	0
GT66	Elusimicrobia	0	0
GT66	Verrucomicrobia	0	0
GT66	Bacteroidetes	0	0
GT66	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT66	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT66	Bacteria phylum incertae sedis	0.08342857142857144	0.08342857142857144
GT66		0.025110782865583457	0.024815361890694238
GT69	Proteobacteria	9.77326035965598e-5	9.773260359655981e-5
GT69	Firmicutes	4.8509936451983245e-5	4.8509936451983245e-5
GT69	Candidatus Melainabacteria	0	0
GT69	Chloroflexi	0	0
GT69	Actinobacteria	0	0
GT69	Spirochaetes	0	0
GT69	Lentisphaerae	0	0
GT69	Euryarchaeota	0	0
GT69	Fusobacteria	0	0
GT69	Synergistetes	0	0
GT69	Tenericutes	0	0
GT69	Fibrobacteres	0	0
GT69	Elusimicrobia	0	0
GT69	Verrucomicrobia	0	0
GT69	Bacteroidetes	0.00682578630381441	0.00682578630381441
GT69	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT69	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT69	Bacteria phylum incertae sedis	0	0
GT69		0.00029542097488921716	2.954209748892171e-4
GT7	Proteobacteria	0	0
GT7	Firmicutes	1.6169978817327748e-5	1.6169978817327748e-5
GT7	Candidatus Melainabacteria	0	0
GT7	Chloroflexi	0	0
GT7	Actinobacteria	0	0
GT7	Spirochaetes	0	0
GT7	Lentisphaerae	0	0
GT7	Euryarchaeota	0	0
GT7	Fusobacteria	0	0
GT7	Synergistetes	0	0
GT7	Tenericutes	0	0
GT7	Fibrobacteres	0	0
GT7	Elusimicrobia	0	0
GT7	Verrucomicrobia	0	0
GT7	Bacteroidetes	0	0
GT7	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT7	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT7	Bacteria phylum incertae sedis	0	0
GT7		0	0
GT71	Proteobacteria	0	0
GT71	Firmicutes	0	0
GT71	Candidatus Melainabacteria	0	0
GT71	Chloroflexi	0	0
GT71	Actinobacteria	0	0
GT71	Spirochaetes	0	0
GT71	Lentisphaerae	0	0
GT71	Euryarchaeota	0	0
GT71	Fusobacteria	0	0
GT71	Synergistetes	0	0
GT71	Tenericutes	0	0
GT71	Fibrobacteres	0	0
GT71	Elusimicrobia	0	0
GT71	Verrucomicrobia	0	0
GT71	Bacteroidetes	4.461298237787196e-5	4.461298237787196e-5
GT71	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT71	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT71	Bacteria phylum incertae sedis	0	0
GT71		0	0
GT72	Proteobacteria	0	0
GT72	Firmicutes	0	0
GT72	Candidatus Melainabacteria	0	0
GT72	Chloroflexi	0	0
GT72	Actinobacteria	0	0
GT72	Spirochaetes	0	0
GT72	Lentisphaerae	0	0
GT72	Euryarchaeota	0.00202020202020202	0.00202020202020202
GT72	Fusobacteria	0	0
GT72	Synergistetes	0	0
GT72	Tenericutes	0	0
GT72	Fibrobacteres	0	0
GT72	Elusimicrobia	0	0
GT72	Verrucomicrobia	0	0
GT72	Bacteroidetes	0	0
GT72	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT72	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT72	Bacteria phylum incertae sedis	0	0
GT72		0	0
GT73	Proteobacteria	0.1342845973416732	0.13291634089132134
GT73	Firmicutes	0.015070420257749463	0.014488301020325663
GT73	Candidatus Melainabacteria	0	0
GT73	Chloroflexi	0	0
GT73	Actinobacteria	0	0
GT73	Spirochaetes	0	0
GT73	Lentisphaerae	0	0
GT73	Euryarchaeota	0.00202020202020202	0.00202020202020202
GT73	Fusobacteria	0	0
GT73	Synergistetes	0	0
GT73	Tenericutes	0	0
GT73	Fibrobacteres	0	0
GT73	Elusimicrobia	0	0
GT73	Verrucomicrobia	0	0
GT73	Bacteroidetes	5.353557885344635e-4	5.353557885344636e-4
GT73	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT73	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT73	Bacteria phylum incertae sedis	0.006857142857142857	0.005714285714285714
GT73		0.0070901033973412115	0.0070901033973412115
GT74	Proteobacteria	0	0
GT74	Firmicutes	0	0
GT74	Candidatus Melainabacteria	0	0
GT74	Chloroflexi	0	0
GT74	Actinobacteria	0	0
GT74	Spirochaetes	0	0
GT74	Lentisphaerae	0	0
GT74	Euryarchaeota	0	0
GT74	Fusobacteria	0	0
GT74	Synergistetes	0	0
GT74	Tenericutes	0	0
GT74	Fibrobacteres	0	0
GT74	Elusimicrobia	0	0
GT74	Verrucomicrobia	0	0
GT74	Bacteroidetes	4.4612982377871954e-5	4.461298237787196e-5
GT74	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT74	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT74	Bacteria phylum incertae sedis	0	0
GT74		0	0
GT75	Proteobacteria	9.773260359655981e-5	9.773260359655981e-5
GT75	Firmicutes	0	0
GT75	Candidatus Melainabacteria	0	0
GT75	Chloroflexi	0	0
GT75	Actinobacteria	0	0
GT75	Spirochaetes	0	0
GT75	Lentisphaerae	0	0
GT75	Euryarchaeota	0.00404040404040404	0.00404040404040404
GT75	Fusobacteria	0	0
GT75	Synergistetes	0	0
GT75	Tenericutes	0	0
GT75	Fibrobacteres	0	0
GT75	Elusimicrobia	0	0
GT75	Verrucomicrobia	0	0
GT75	Bacteroidetes	0	0
GT75	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT75	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT75	Bacteria phylum incertae sedis	0	0
GT75		0	0
GT76	Proteobacteria	0	0
GT76	Firmicutes	8.084989408663876e-5	8.084989408663875e-5
GT76	Candidatus Melainabacteria	0	0
GT76	Chloroflexi	0	0
GT76	Actinobacteria	0	0
GT76	Spirochaetes	0	0
GT76	Lentisphaerae	0	0
GT76	Euryarchaeota	0	0
GT76	Fusobacteria	0	0
GT76	Synergistetes	0	0
GT76	Tenericutes	0	0
GT76	Fibrobacteres	0	0
GT76	Elusimicrobia	0	0
GT76	Verrucomicrobia	0	0
GT76	Bacteroidetes	0	0
GT76	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT76	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT76	Bacteria phylum incertae sedis	0	0
GT76		0	0
GT77	Proteobacteria	0	0
GT77	Firmicutes	1.6169978817327748e-5	1.6169978817327748e-5
GT77	Candidatus Melainabacteria	0	0
GT77	Chloroflexi	0	0
GT77	Actinobacteria	0	0
GT77	Spirochaetes	0	0
GT77	Lentisphaerae	0	0
GT77	Euryarchaeota	0	0
GT77	Fusobacteria	0	0
GT77	Synergistetes	0	0
GT77	Tenericutes	0	0
GT77	Fibrobacteres	0	0
GT77	Elusimicrobia	0	0
GT77	Verrucomicrobia	0	0
GT77	Bacteroidetes	0	0
GT77	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT77	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT77	Bacteria phylum incertae sedis	0	0
GT77		0	0
GT8	Proteobacteria	1.1200156372165755	0.5045934323690383
GT8	Firmicutes	0.5825881668095014	0.3892113901330789
GT8	Candidatus Melainabacteria	1.2857142857142858	1
GT8	Chloroflexi	0.1977491961414791	0.1977491961414791
GT8	Actinobacteria	0.19788629737609328	0.12682215743440234
GT8	Spirochaetes	2.3452380952380953	0.8452380952380952
GT8	Lentisphaerae	0.6410256410256411	0.46153846153846156
GT8	Euryarchaeota	0.31717171717171716	0.30707070707070705
GT8	Fusobacteria	0.1	0.05454545454545454
GT8	Synergistetes	0.8571428571428571	0.75
GT8	Tenericutes	0.15846994535519127	0.15846994535519127
GT8	Fibrobacteres	0	0
GT8	Elusimicrobia	0.9605263157894737	0.618421052631579
GT8	Verrucomicrobia	2.928072625698324	0.9755586592178771
GT8	Bacteroidetes	0.5012268570153915	0.35123801026098594
GT8	Bacteria phylum [Firmicutes/Actinobacteria]	1.6666666666666667	0.5555555555555556
GT8	Bacteria phylum [Proteobacteria/Firmicutes]	3.4240506329113924	1
GT8	Bacteria phylum incertae sedis	0.4137142857142857	0.3222857142857143
GT8		0.4892171344165436	0.3149187592319055
GT80	Proteobacteria	0.0022478498827208757	0.0022478498827208757
GT80	Firmicutes	1.616997881732775e-5	1.6169978817327748e-5
GT80	Candidatus Melainabacteria	0	0
GT80	Chloroflexi	0	0
GT80	Actinobacteria	1.8221574344023323e-4	1.8221574344023323e-4
GT80	Spirochaetes	0	0
GT80	Lentisphaerae	0	0
GT80	Euryarchaeota	0	0
GT80	Fusobacteria	0	0
GT80	Synergistetes	0	0
GT80	Tenericutes	0	0
GT80	Fibrobacteres	0	0
GT80	Elusimicrobia	0	0
GT80	Verrucomicrobia	0	0
GT80	Bacteroidetes	0.08155253178674994	0.0811510149453491
GT80	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT80	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT80	Bacteria phylum incertae sedis	0	0
GT80		0.013884785819793206	0.013884785819793206
GT81	Proteobacteria	0.002834245504300235	0.0028342455043002344
GT81	Firmicutes	1.4552980935594973e-4	1.4552980935594975e-4
GT81	Candidatus Melainabacteria	0	0
GT81	Chloroflexi	0	0
GT81	Actinobacteria	0.00564868804664723	0.00564868804664723
GT81	Spirochaetes	0	0
GT81	Lentisphaerae	0	0
GT81	Euryarchaeota	0.8727272727272727	0.8727272727272727
GT81	Fusobacteria	0	0
GT81	Synergistetes	0	0
GT81	Tenericutes	0	0
GT81	Fibrobacteres	0	0
GT81	Elusimicrobia	0	0
GT81	Verrucomicrobia	0	0
GT81	Bacteroidetes	0	0
GT81	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT81	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT81	Bacteria phylum incertae sedis	0	0
GT81		0.011521418020679469	0.011521418020679469
GT82	Proteobacteria	0.04007036747458952	0.031665363565285376
GT82	Firmicutes	1.616997881732775e-5	1.6169978817327748e-5
GT82	Candidatus Melainabacteria	0	0
GT82	Chloroflexi	0	0
GT82	Actinobacteria	0	0
GT82	Spirochaetes	0	0
GT82	Lentisphaerae	0	0
GT82	Euryarchaeota	0	0
GT82	Fusobacteria	0.05	0.045454545454545456
GT82	Synergistetes	0	0
GT82	Tenericutes	0	0
GT82	Fibrobacteres	0	0
GT82	Elusimicrobia	0	0
GT82	Verrucomicrobia	0	0
GT82	Bacteroidetes	0.0016952933303591344	0.0015614543832255187
GT82	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT82	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT82	Bacteria phylum incertae sedis	0	0
GT82		8.862629246676514e-4	8.862629246676514e-4
GT83	Proteobacteria	0.5625488663017982	0.5280492572322126
GT83	Firmicutes	0.18323819995795806	0.09359183739469301
GT83	Candidatus Melainabacteria	1	0.5714285714285714
GT83	Chloroflexi	0.9581993569131833	0.7733118971061094
GT83	Actinobacteria	0.009110787172011662	0.008746355685131196
GT83	Spirochaetes	0.16071428571428573	0.16071428571428573
GT83	Lentisphaerae	3.7948717948717947	1
GT83	Euryarchaeota	0	0
GT83	Fusobacteria	1.240909090909091	0.7318181818181818
GT83	Synergistetes	0.5357142857142857	0.5357142857142857
GT83	Tenericutes	0	0
GT83	Fibrobacteres	0	0
GT83	Elusimicrobia	0	0
GT83	Verrucomicrobia	0.22276536312849163	0.21787709497206703
GT83	Bacteroidetes	0.7371403078295784	0.6582645549855007
GT83	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GT83	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GT83	Bacteria phylum incertae sedis	0.23885714285714285	0.08
GT83		0.25081240768094537	0.1911373707533235
GT84	Proteobacteria	0.0209147771696638	0.02071931196247068
