Run,Assay Type,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,Submitter_Id,AvgSpotLen,Bases,instrument_model (run)
ERR1137694,WGS,PRJEB11532,SAMEA3665276,691397098,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216560,SAMEA3665276,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD1436,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665276,PNP_Main_787,ERP012929,PNP_Main_787,76,1678733476,
ERR1137695,WGS,PRJEB11532,SAMEA3665277,727137088,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216561,SAMEA3665277,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD1437,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665277,PNP_Main_788,ERP012929,PNP_Main_788,76,1752790380,
ERR1137696,WGS,PRJEB11532,SAMEA3665278,402607673,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216562,SAMEA3665278,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD1439,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665278,PNP_Main_789,ERP012929,PNP_Main_789,76,961276617,
ERR1137697,WGS,PRJEB11532,SAMEA3665279,790831097,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,s3,ena","ena,gs.US,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216563,SAMEA3665279,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD1443,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665279,PNP_Main_790,ERP012929,PNP_Main_790,76,1892127934,
ERR1137698,WGS,PRJEB11532,SAMEA3665280,564122225,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216564,SAMEA3665280,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:12Z,public,NextSeq 500,FD1444,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665280,PNP_Main_791,ERP012929,PNP_Main_791,76,1348105864,
ERR1137699,WGS,PRJEB11532,SAMEA3664533,839589162,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216565,SAMEA3664533,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD55,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664533,PNP_Main_44,ERP012929,PNP_Main_44,74,2081185716,
ERR1137700,WGS,PRJEB11532,SAMEA3664550,369404898,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216566,SAMEA3664550,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD128,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664550,PNP_Main_61,ERP012929,PNP_Main_61,74,895679516,
ERR1137701,WGS,PRJEB11532,SAMEA3664560,529446777,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216567,SAMEA3664560,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD139,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664560,PNP_Main_71,ERP012929,PNP_Main_71,74,1308734509,
ERR1137702,WGS,PRJEB11532,SAMEA3664601,306659305,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216568,SAMEA3664601,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD181,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664601,PNP_Main_112,ERP012929,PNP_Main_112,74,762770420,
ERR1137703,WGS,PRJEB11532,SAMEA3664606,801542312,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216569,SAMEA3664606,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:16Z,public,NextSeq 500,FD193,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664606,PNP_Main_117,ERP012929,PNP_Main_117,74,1960245881,
ERR1137704,WGS,PRJEB11532,SAMEA3664626,53843367,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216570,SAMEA3664626,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:08Z,public,NextSeq 500,FD214,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664626,PNP_Main_137,ERP012929,PNP_Main_137,74,129506756,
ERR1137705,WGS,PRJEB11532,SAMEA3664632,284129196,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216571,SAMEA3664632,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,NextSeq 500,FD221,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664632,PNP_Main_143,ERP012929,PNP_Main_143,74,703888283,
ERR1137706,WGS,PRJEB11532,SAMEA3664634,144689413,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216572,SAMEA3664634,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD223,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664634,PNP_Main_145,ERP012929,PNP_Main_145,74,351677360,
ERR1137707,WGS,PRJEB11532,SAMEA3664663,178618782,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216573,SAMEA3664663,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:08Z,public,NextSeq 500,FD256,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664663,PNP_Main_174,ERP012929,PNP_Main_174,74,418165127,
ERR1137708,WGS,PRJEB11532,SAMEA3664725,314193872,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216574,SAMEA3664725,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD325,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664725,PNP_Main_236,ERP012929,PNP_Main_236,74,762615440,
ERR1137709,WGS,PRJEB11532,SAMEA3664808,287026400,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216575,SAMEA3664808,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD417,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664808,PNP_Main_319,ERP012929,PNP_Main_319,74,702945024,
ERR1137710,WGS,PRJEB11532,SAMEA3664880,249485918,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216576,SAMEA3664880,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD493,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664880,PNP_Main_391,ERP012929,PNP_Main_391,74,603172919,
ERR1137711,WGS,PRJEB11532,SAMEA3664891,239275165,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216577,SAMEA3664891,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD504,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664891,PNP_Main_402,ERP012929,PNP_Main_402,74,577252937,
ERR1137712,WGS,PRJEB11532,SAMEA3664895,418809745,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216578,SAMEA3664895,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD509,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664895,PNP_Main_406,ERP012929,PNP_Main_406,74,1008445476,
ERR1137713,WGS,PRJEB11532,SAMEA3665012,200304019,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216579,SAMEA3665012,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,NextSeq 500,FD632,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665012,PNP_Main_523,ERP012929,PNP_Main_523,74,489533265,
ERR1137714,WGS,PRJEB11532,SAMEA3665093,149330308,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216580,SAMEA3665093,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,NextSeq 500,FD856,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665093,PNP_Main_604,ERP012929,PNP_Main_604,74,354003017,
ERR1137715,WGS,PRJEB11532,SAMEA3665103,184310926,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216581,SAMEA3665103,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD866,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665103,PNP_Main_614,ERP012929,PNP_Main_614,74,440947231,
ERR1137716,WGS,PRJEB11532,SAMEA3665107,193834673,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216582,SAMEA3665107,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD871,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665107,PNP_Main_618,ERP012929,PNP_Main_618,74,463434524,
ERR1137717,WGS,PRJEB11532,SAMEA3665108,169223614,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216583,SAMEA3665108,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,NextSeq 500,FD872,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665108,PNP_Main_619,ERP012929,PNP_Main_619,74,402121973,
ERR1137718,WGS,PRJEB11532,SAMEA3665127,213172993,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216584,SAMEA3665127,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,NextSeq 500,FD892,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665127,PNP_Main_638,ERP012929,PNP_Main_638,74,511885057,
ERR1137719,WGS,PRJEB11532,SAMEA3665281,543151043,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216585,SAMEA3665281,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,NextSeq 500,FD1488,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665281,PNP_Main_792,ERP012929,PNP_Main_792,74,1303924411,
ERR1137720,WGS,PRJEB11532,SAMEA3665282,531783904,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216586,SAMEA3665282,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,NextSeq 500,FD1489,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665282,PNP_Main_793,ERP012929,PNP_Main_793,74,1278323299,
ERR1137721,WGS,PRJEB11532,SAMEA3665283,445126823,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216587,SAMEA3665283,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:12Z,public,NextSeq 500,FD1490,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665283,PNP_Main_794,ERP012929,PNP_Main_794,74,1070113534,
ERR1137722,WGS,PRJEB11532,SAMEA3665284,456495579,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216588,SAMEA3665284,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,NextSeq 500,FD1491,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665284,PNP_Main_795,ERP012929,PNP_Main_795,74,1092653209,
ERR1137723,WGS,PRJEB11532,SAMEA3665285,536251639,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216589,SAMEA3665285,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:12Z,public,NextSeq 500,FD1492,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665285,PNP_Main_796,ERP012929,PNP_Main_796,74,1292700940,
ERR1137724,WGS,PRJEB11532,SAMEA3665286,473449371,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216590,SAMEA3665286,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,NextSeq 500,FD1493,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665286,PNP_Main_797,ERP012929,PNP_Main_797,74,1135400016,
ERR1137725,WGS,PRJEB11532,SAMEA3665287,425974735,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216591,SAMEA3665287,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,NextSeq 500,FD1495,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665287,PNP_Main_798,ERP012929,PNP_Main_798,74,1018748994,
ERR1137726,WGS,PRJEB11532,SAMEA3665288,548453399,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216592,SAMEA3665288,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:12Z,public,NextSeq 500,FD1496,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665288,PNP_Main_799,ERP012929,PNP_Main_799,74,1312230155,
ERR1137727,WGS,PRJEB11532,SAMEA3665289,479544705,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216593,SAMEA3665289,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD1497,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665289,PNP_Main_800,ERP012929,PNP_Main_800,74,1155096046,
ERR1137728,WGS,PRJEB11532,SAMEA3665291,357753109,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,gs,ena","ena,gs.US,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216594,SAMEA3665291,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,Illumina HiSeq 2500,FD633,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665291,PNP_DietIntervention_2,ERP012929,PNP_DietIntervention_2,194,626360273,
ERR1137729,WGS,PRJEB11532,SAMEA3665291,363619626,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216595,SAMEA3665291,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,Illumina HiSeq 2500,FD635,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665291,PNP_DietIntervention_2,ERP012929,PNP_DietIntervention_2,194,615280956,
ERR1137730,WGS,PRJEB11532,SAMEA3665291,305424142,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,gs,s3","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216596,SAMEA3665291,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,Illumina HiSeq 2500,FD638,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665291,PNP_DietIntervention_2,ERP012929,PNP_DietIntervention_2,195,528212419,
ERR1137731,WGS,PRJEB11532,SAMEA3665338,230201244,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,s3,ena","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216597,SAMEA3665338,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,Illumina HiSeq 2500,FD639,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665338,PNP_DietIntervention_49,ERP012929,PNP_DietIntervention_49,194,393824607,
ERR1137732,WGS,PRJEB11532,SAMEA3665291,401269052,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216598,SAMEA3665291,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,Illumina HiSeq 2500,FD640,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665291,PNP_DietIntervention_2,ERP012929,PNP_DietIntervention_2,194,680833566,
ERR1137733,WGS,PRJEB11532,SAMEA3665338,459159458,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216599,SAMEA3665338,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,Illumina HiSeq 2500,FD641,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665338,PNP_DietIntervention_49,ERP012929,PNP_DietIntervention_49,195,788834448,
ERR1137734,WGS,PRJEB11532,SAMEA3665291,254947207,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","gs,ena,s3","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216600,SAMEA3665291,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,Illumina HiSeq 2500,FD642,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665291,PNP_DietIntervention_2,ERP012929,PNP_DietIntervention_2,194,441334560,
ERR1137735,WGS,PRJEB11532,SAMEA3665291,301331978,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,gs,s3","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216601,SAMEA3665291,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,Illumina HiSeq 2500,FD644,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665291,PNP_DietIntervention_2,ERP012929,PNP_DietIntervention_2,194,521337190,
ERR1137736,WGS,PRJEB11532,SAMEA3665338,257336029,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,gs,ena","gs.US,s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216602,SAMEA3665338,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,Illumina HiSeq 2500,FD645,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665338,PNP_DietIntervention_49,ERP012929,PNP_DietIntervention_49,194,444864844,
ERR1137737,WGS,PRJEB11532,SAMEA3665338,481833169,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1216603,SAMEA3665338,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,Illumina HiSeq 2500,FD646,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3665338,PNP_DietIntervention_49,ERP012929,PNP_DietIntervention_49,195,829133258,
